,Date,Open,High,Low,Close,Volume,Diff,isLarger
164,2024-05-07,182.99,184.437,180.865,181.942,77500223.439934,0.18597659657342547,0
165,2024-05-06,181.896,183.738,179.968,181.254,78767298.603118,0.3781424849677535,1
166,2024-05-03,186.177,186.531,182.202,182.92,163634677.65277,-0.9191521290564708,0
167,2024-05-02,172.077,172.98,170.462,172.596,94451900.154704,5.643997375902018,0
168,2024-05-01,169.154,172.272,168.686,168.876,50509879.140938,2.1553222554404528,1
169,2024-04-30,172.895,174.551,169.574,169.902,66100626.206315,-0.6075463653805002,1
170,2024-04-29,172.935,175.589,172.666,173.065,68340890.155154,-1.861661428352818,0
171,2024-04-26,169.454,170.91,168.756,168.876,44951138.947684,2.4204778551411295,1
172,2024-04-25,169.099,170.182,167.729,169.464,50685501.788084,-0.3481844667092986,0
173,2024-04-24,166.122,168.876,165.793,168.596,48373206.10756,0.5122031817967212,0
174,2024-04-23,164.935,166.631,164.507,166.481,49662366.684294,1.2544781608104643,0
175,2024-04-22,165.1,166.84,164.357,165.424,48237473.546895,0.6349072867174073,0
176,2024-04-19,165.793,165.983,163.664,164.517,67938279.983483,0.5482880355933872,1
177,2024-04-18,167.608,168.217,166.132,166.621,43231372.957636,-1.2788951901627286,1
178,2024-04-17,169.184,170.222,167.578,167.578,51029245.259879,-0.5743573739204351,1
179,2024-04-16,171.319,173.324,167.848,168.955,73896645.860158,-0.8217069066345175,1
180,2024-04-15,174.92,176.187,172.067,172.257,73716732.447239,-1.9543665473054972,1
181,2024-04-12,173.823,177.912,173.773,176.107,101926625.66338,-2.2350325385905876,0
182,2024-04-11,167.918,175.019,167.738,174.601,91299350.228798,0.8551619186063135,0
183,2024-04-10,168.376,168.666,166.691,167.359,49834373.258508,4.147742567339236,1
184,2024-04-09,168.276,169.654,167.928,169.244,42557989.40024,-1.1263212614798022,0
185,2024-04-08,168.606,168.776,167.818,168.028,37519651.926816,0.7184892817470683,1
186,2024-04-05,169.164,169.962,168.526,169.154,42210735.119627,-0.6701264075035169,0
187,2024-04-04,169.862,171.489,168.396,168.396,53839472.278266,0.448112370975565,1
188,2024-04-03,168.366,170.252,168.157,169.224,47811677.1998,-0.4916981400983502,0
189,2024-04-02,168.656,168.915,167.808,168.416,49453562.783508,0.4774736444003196,1
190,2024-04-01,170.76,170.82,169.049,169.604,46356811.860453,-0.7053961618848774,1
191,2024-03-28,171.319,171.798,170.082,171.05,65837880.963654,-0.8525742317398084,1
192,2024-03-27,169.982,173.165,169.684,172.875,60424874.424373,-1.0669394913767718,0
193,2024-03-26,169.574,170.99,169.154,169.284,57532802.051366,2.0772234273318873,1
194,2024-03-25,170.137,171.508,169.024,170.422,54424883.107115,-0.6722430944448519,1
195,2024-03-22,171.329,172.616,169.634,171.848,71339131.913147,-0.836746429451594,0
196,2024-03-21,176.606,177.045,170.412,170.94,106448354.93764,0.5283739118290782,1
197,2024-03-20,175.279,178.222,174.651,178.222,53557480.745576,-4.259974259974257,0
198,2024-03-19,173.903,176.162,172.596,175.638,55354130.641689,1.4498771195475229,0
199,2024-03-18,175.129,177.264,173.085,173.284,75794356.322944,1.340256664275401,0
200,2024-03-15,170.74,172.187,169.857,172.187,122058951.8073,0.6330647953648167,1
201,2024-03-14,172.476,173.871,171.618,172.566,73096911.280908,-0.22010953207849582,0
202,2024-03-13,172.337,172.75,170.332,170.7,52620720.360837,1.0813254059316506,1
203,2024-03-12,172.715,173.593,170.581,172.795,59975854.808785,-1.227299355594596,0
204,2024-03-11,172.506,173.943,171.618,172.317,60290745.888297,0.2766283746636162,0
205,2024-03-08,168.576,173.264,168.516,170.302,76458880.652036,1.1693564767260511,0
206,2024-03-07,168.726,170.302,168.067,168.576,71945576.516927,1.0134936759403956,1
207,2024-03-06,170.631,170.81,168.257,168.696,68760230.303281,-0.0711845102505606,1
208,2024-03-05,170.332,171.608,169.194,169.694,95371647.853653,-0.5915967183572661,1
209,2024-03-04,175.708,176.456,173.354,174.661,81715128.875846,-2.9270333659410426,1
210,2024-03-01,179.1,180.077,176.935,179.21,73748120.200886,-2.604473809264803,1
211,2024-02-29,180.815,182.112,179.08,180.296,137026403.9906,-0.6059929691423491,1
212,2024-02-28,182.052,182.661,179.678,180.965,49077076.157289,-0.3710564848915112,1
213,2024-02-27,180.646,183.461,179.11,182.172,54455482.883684,-0.6669798027242706,0
214,2024-02-26,181.783,182.301,180.196,180.706,40970217.59105,0.804733987660029,1
215,2024-02-23,184.545,184.575,181.773,182.062,45233169.578474,-0.7503901364647589,1
216,2024-02-22,183.019,184.49,182.002,183.907,52423742.131328,-1.0133910426118717,0
217,2024-02-21,181.484,182.43,180.206,181.863,41634136.40086,1.1114313212656413,0
218,2024-02-20,181.334,181.972,179.548,181.104,53800541.598992,0.41734712393393636,1
219,2024-02-16,182.96,184.387,181.209,181.853,49877610.743802,-0.41357452071737555,1
220,2024-02-15,183.089,184.027,180.895,183.399,65599087.818159,-0.8501371987264434,1
221,2024-02-14,184.855,185.065,181.982,183.688,54767932.838276,-0.15757992137362464,1
222,2024-02-13,185.304,185.743,183.052,184.575,56671721.551736,-0.4828840207308076,1
223,2024-02-12,187.942,188.196,186.321,186.681,41887030.927517,-1.140999593661121,1
